chip,addr,hex,verdict,role,predicted_mapped,live_mapped,err_delta,unit,cells
1,985,0x03D9,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgAuxPick008
1,986,0x03DA,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgAuxPick009
1,987,0x03DB,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgAuxPick010
1,988,0x03DC,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgAuxPick011
1,989,0x03DD,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgAuxPick012
1,990,0x03DE,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFx001
1,991,0x03DF,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFx002
1,992,0x03E0,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFx003
1,993,0x03E1,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFx004
1,994,0x03E2,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFx005
1,995,0x03E3,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFx006
1,996,0x03E4,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFxSend001
1,997,0x03E5,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFxSend002
1,998,0x03E6,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFxSend003
1,999,0x03E7,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFxSend004
1,1000,0x03E8,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFxSend005
1,1001,0x03E9,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFxSend006
1,1002,0x03EA,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFxPick001
1,1003,0x03EB,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFxPick002
1,1004,0x03EC,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFxPick003
1,1005,0x03ED,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFxPick004
1,1006,0x03EE,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFxPick005
1,1007,0x03EF,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan007RtgFxPick006
1,1008,0x03F0,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008Gain001
1,1009,0x03F1,ECHO,CONSUMED,True,True,0,bool 0/1,Chan008Pol001
1,1010,0x03F2,UNMAPPED,UNMAPPED,False,False,3,UNDECLARED,Chan008Phantom001
1,1011,0x03F3,UNMAPPED,UNMAPPED,False,False,3,UNDECLARED,Chan008InputSel001
1,1012,0x03F4,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008EqHpf001 Chan008EqHpfSlope001
1,1013,0x03F5,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1014,0x03F6,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1015,0x03F7,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1016,0x03F8,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1017,0x03F9,CLEARED,CONSUMED,True,True,0,UNDECLARED,
1,1018,0x03FA,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008EqLpf001
1,1019,0x03FB,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1020,0x03FC,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1021,0x03FD,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1022,0x03FE,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1023,0x03FF,CLEARED,CONSUMED,True,True,0,UNDECLARED,
1,1024,0x0400,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008EqFreq001 Chan008EqGain001 Chan008EqQ001 Chan008EqShelf001
1,1025,0x0401,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1026,0x0402,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1027,0x0403,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1028,0x0404,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1029,0x0405,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008EqFreq002 Chan008EqGain002 Chan008EqQ002
1,1030,0x0406,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1031,0x0407,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1032,0x0408,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1033,0x0409,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1034,0x040A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008EqFreq003 Chan008EqGain003 Chan008EqQ003
1,1035,0x040B,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1036,0x040C,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1037,0x040D,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1038,0x040E,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1039,0x040F,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008EqFreq004 Chan008EqGain004 Chan008EqQ004 Chan008EqShelf002
1,1040,0x0410,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1041,0x0411,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1042,0x0412,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1043,0x0413,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1044,0x0414,CLEARED,CONSUMED,True,True,0,UNDECLARED,
1,1045,0x0415,UNMAPPED,UNMAPPED,False,False,4,UNDECLARED,Chan008EqOn001
1,1046,0x0416,UNMAPPED,UNMAPPED,False,False,4,UNDECLARED,
1,1047,0x0417,UNMAPPED,UNMAPPED,False,False,4,UNDECLARED,
1,1048,0x0418,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008GateOn001
1,1049,0x0419,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008GateThr001
1,1050,0x041A,ECHO,CONSUMED,True,True,0,ms (log table),Chan008GateAtt001
1,1051,0x041B,ECHO,CONSUMED,True,True,0,ms,Chan008GateHold001
1,1052,0x041C,ECHO,CONSUMED,True,True,0,ms (log table),Chan008GateRel001
1,1053,0x041D,ECHO,CONSUMED,True,True,0,dB,Chan008GateRng001
1,1054,0x041E,ECHO,INERT,True,True,0,UNDECLARED,Chan008GateKey001
1,1055,0x041F,ECHO,INERT,True,True,0,UNDECLARED,Chan008GateDetSrc001
1,1056,0x0420,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008GateFilterOn001
1,1057,0x0421,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008GateFilterHpf001 Chan008GateFilterQ001
1,1058,0x0422,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1059,0x0423,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1060,0x0424,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1061,0x0425,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1062,0x0426,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008GateFilterLpf001
1,1063,0x0427,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1064,0x0428,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008CompOn001
1,1065,0x0429,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008CompThr001
1,1066,0x042A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008CompRat001
1,1067,0x042B,ECHO,CONSUMED,True,True,0,ms (log table),Chan008CompAtt001
1,1068,0x042C,ECHO,CONSUMED,True,True,0,ms (log table),Chan008CompRel001
1,1069,0x042D,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008CompMake001
1,1070,0x042E,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008CompKnee001
1,1071,0x042F,ECHO,CONSUMED,True,True,0,percent 0-100,Chan008CompPar001
1,1072,0x0430,ECHO,INERT,True,True,0,UNDECLARED,Chan008CompType001
1,1073,0x0431,ECHO,INERT,True,True,0,UNDECLARED,Chan008CompKey001
1,1074,0x0432,ECHO,INERT,True,True,0,UNDECLARED,Chan008CompDetSrc001
1,1075,0x0433,ECHO,INERT,True,True,0,UNDECLARED,Chan008CompLimMode001
1,1076,0x0434,ECHO,INERT,True,True,0,UNDECLARED,Chan008CompEqPos001
1,1077,0x0435,ECHO,INERT,True,True,0,UNDECLARED,Chan008CompFilterOn001
1,1078,0x0436,ECHO,INERT,True,True,0,UNDECLARED,Chan008CompFilterHpf001 Chan008CompFilterLpf001 Chan008CompFilterQ001
1,1079,0x0437,ECHO,INERT,True,True,0,UNDECLARED,
1,1080,0x0438,ECHO,INERT,True,True,0,UNDECLARED,
1,1081,0x0439,ECHO,INERT,True,True,0,UNDECLARED,
1,1082,0x043A,ECHO,INERT,True,True,0,UNDECLARED,
1,1083,0x043B,ECHO,INERT,True,True,0,UNDECLARED,
1,1084,0x043C,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008TubeOn001
1,1085,0x043D,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008TubeSat001
1,1086,0x043E,ECHO,CONSUMED,True,True,0,ms,Chan008Delay001
1,1087,0x043F,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1088,0x0440,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgLevel001
1,1089,0x0441,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgPan001
1,1090,0x0442,ECHO,CONSUMED,True,True,0,bool 0/1,Chan008RtgMute001
1,1091,0x0443,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgDca001
1,1092,0x0444,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgMainOn001
1,1093,0x0445,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgCtrOn001
1,1094,0x0446,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgGrpOn001
1,1095,0x0447,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgGrpOn002
1,1096,0x0448,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgGrpOn003
1,1097,0x0449,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgGrpOn004
1,1098,0x044A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxOn001
1,1099,0x044B,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxOn002
1,1100,0x044C,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxOn003
1,1101,0x044D,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxOn004
1,1102,0x044E,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxOn005
1,1103,0x044F,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxOn006
1,1104,0x0450,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxOn007
1,1105,0x0451,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxOn008
1,1106,0x0452,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxOn009
1,1107,0x0453,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxOn010
1,1108,0x0454,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxOn011
1,1109,0x0455,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxOn012
1,1110,0x0456,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxSend001
1,1111,0x0457,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxSend002
1,1112,0x0458,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxSend003
1,1113,0x0459,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxSend004
1,1114,0x045A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxSend005
1,1115,0x045B,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxSend006
1,1116,0x045C,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxSend007
1,1117,0x045D,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxSend008
1,1118,0x045E,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxSend009
1,1119,0x045F,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxSend010
1,1120,0x0460,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxSend011
1,1121,0x0461,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxSend012
1,1122,0x0462,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxPick001
1,1123,0x0463,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxPick002
1,1124,0x0464,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxPick003
1,1125,0x0465,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxPick004
1,1126,0x0466,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxPick005
1,1127,0x0467,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxPick006
1,1128,0x0468,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxPick007
1,1129,0x0469,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxPick008
1,1130,0x046A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxPick009
1,1131,0x046B,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxPick010
1,1132,0x046C,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxPick011
1,1133,0x046D,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgAuxPick012
1,1134,0x046E,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFx001
1,1135,0x046F,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFx002
1,1136,0x0470,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFx003
1,1137,0x0471,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFx004
1,1138,0x0472,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFx005
1,1139,0x0473,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFx006
1,1140,0x0474,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFxSend001
1,1141,0x0475,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFxSend002
1,1142,0x0476,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFxSend003
1,1143,0x0477,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFxSend004
1,1144,0x0478,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFxSend005
1,1145,0x0479,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFxSend006
1,1146,0x047A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFxPick001
1,1147,0x047B,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFxPick002
1,1148,0x047C,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFxPick003
1,1149,0x047D,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFxPick004
1,1150,0x047E,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFxPick005
1,1151,0x047F,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan008RtgFxPick006
1,1152,0x0480,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009Gain001
1,1153,0x0481,ECHO,CONSUMED,True,True,0,bool 0/1,Chan009Pol001
1,1154,0x0482,UNMAPPED,UNMAPPED,False,False,3,UNDECLARED,Chan009Phantom001
1,1155,0x0483,UNMAPPED,UNMAPPED,False,False,3,UNDECLARED,Chan009InputSel001
1,1156,0x0484,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009EqHpf001 Chan009EqHpfSlope001
1,1157,0x0485,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1158,0x0486,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1159,0x0487,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1160,0x0488,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1161,0x0489,CLEARED,CONSUMED,True,True,0,UNDECLARED,
1,1162,0x048A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009EqLpf001
1,1163,0x048B,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1164,0x048C,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1165,0x048D,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1166,0x048E,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1167,0x048F,CLEARED,CONSUMED,True,True,0,UNDECLARED,
1,1168,0x0490,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009EqFreq001 Chan009EqGain001 Chan009EqQ001 Chan009EqShelf001
1,1169,0x0491,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1170,0x0492,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1171,0x0493,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1172,0x0494,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1173,0x0495,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009EqFreq002 Chan009EqGain002 Chan009EqQ002
1,1174,0x0496,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1175,0x0497,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1176,0x0498,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1177,0x0499,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1178,0x049A,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009EqFreq003 Chan009EqGain003 Chan009EqQ003
1,1179,0x049B,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1180,0x049C,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1181,0x049D,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1182,0x049E,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1183,0x049F,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009EqFreq004 Chan009EqGain004 Chan009EqQ004 Chan009EqShelf002
1,1184,0x04A0,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1185,0x04A1,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1186,0x04A2,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1187,0x04A3,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1188,0x04A4,CLEARED,CONSUMED,True,True,0,UNDECLARED,
1,1189,0x04A5,UNMAPPED,UNMAPPED,False,False,4,UNDECLARED,Chan009EqOn001
1,1190,0x04A6,UNMAPPED,UNMAPPED,False,False,4,UNDECLARED,
1,1191,0x04A7,UNMAPPED,UNMAPPED,False,False,4,UNDECLARED,
1,1192,0x04A8,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009GateOn001
1,1193,0x04A9,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009GateThr001
1,1194,0x04AA,ECHO,CONSUMED,True,True,0,ms (log table),Chan009GateAtt001
1,1195,0x04AB,ECHO,CONSUMED,True,True,0,ms,Chan009GateHold001
1,1196,0x04AC,ECHO,CONSUMED,True,True,0,ms (log table),Chan009GateRel001
1,1197,0x04AD,ECHO,CONSUMED,True,True,0,dB,Chan009GateRng001
1,1198,0x04AE,ECHO,INERT,True,True,0,UNDECLARED,Chan009GateKey001
1,1199,0x04AF,ECHO,INERT,True,True,0,UNDECLARED,Chan009GateDetSrc001
1,1200,0x04B0,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009GateFilterOn001
1,1201,0x04B1,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009GateFilterHpf001 Chan009GateFilterQ001
1,1202,0x04B2,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1203,0x04B3,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1204,0x04B4,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1205,0x04B5,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1206,0x04B6,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009GateFilterLpf001
1,1207,0x04B7,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1208,0x04B8,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009CompOn001
1,1209,0x04B9,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009CompThr001
1,1210,0x04BA,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009CompRat001
1,1211,0x04BB,ECHO,CONSUMED,True,True,0,ms (log table),Chan009CompAtt001
1,1212,0x04BC,ECHO,CONSUMED,True,True,0,ms (log table),Chan009CompRel001
1,1213,0x04BD,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009CompMake001
1,1214,0x04BE,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009CompKnee001
1,1215,0x04BF,ECHO,CONSUMED,True,True,0,percent 0-100,Chan009CompPar001
1,1216,0x04C0,ECHO,INERT,True,True,0,UNDECLARED,Chan009CompType001
1,1217,0x04C1,ECHO,INERT,True,True,0,UNDECLARED,Chan009CompKey001
1,1218,0x04C2,ECHO,INERT,True,True,0,UNDECLARED,Chan009CompDetSrc001
1,1219,0x04C3,ECHO,INERT,True,True,0,UNDECLARED,Chan009CompLimMode001
1,1220,0x04C4,ECHO,INERT,True,True,0,UNDECLARED,Chan009CompEqPos001
1,1221,0x04C5,ECHO,INERT,True,True,0,UNDECLARED,Chan009CompFilterOn001
1,1222,0x04C6,ECHO,INERT,True,True,0,UNDECLARED,Chan009CompFilterHpf001 Chan009CompFilterLpf001 Chan009CompFilterQ001
1,1223,0x04C7,ECHO,INERT,True,True,0,UNDECLARED,
1,1224,0x04C8,ECHO,INERT,True,True,0,UNDECLARED,
1,1225,0x04C9,ECHO,INERT,True,True,0,UNDECLARED,
1,1226,0x04CA,ECHO,INERT,True,True,0,UNDECLARED,
1,1227,0x04CB,ECHO,INERT,True,True,0,UNDECLARED,
1,1228,0x04CC,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009TubeOn001
1,1229,0x04CD,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009TubeSat001
1,1230,0x04CE,ECHO,CONSUMED,True,True,0,ms,Chan009Delay001
1,1231,0x04CF,ECHO,CONSUMED,True,True,0,UNDECLARED,
1,1232,0x04D0,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgLevel001
1,1233,0x04D1,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgPan001
1,1234,0x04D2,ECHO,CONSUMED,True,True,0,bool 0/1,Chan009RtgMute001
1,1235,0x04D3,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgDca001
1,1236,0x04D4,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgMainOn001
1,1237,0x04D5,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgCtrOn001
1,1238,0x04D6,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgGrpOn001
1,1239,0x04D7,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgGrpOn002
1,1240,0x04D8,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgGrpOn003
1,1241,0x04D9,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgGrpOn004
1,1242,0x04DA,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxOn001
1,1243,0x04DB,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxOn002
1,1244,0x04DC,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxOn003
1,1245,0x04DD,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxOn004
1,1246,0x04DE,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxOn005
1,1247,0x04DF,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxOn006
1,1248,0x04E0,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxOn007
1,1249,0x04E1,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxOn008
1,1250,0x04E2,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxOn009
1,1251,0x04E3,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxOn010
1,1252,0x04E4,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxOn011
1,1253,0x04E5,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxOn012
1,1254,0x04E6,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxSend001
1,1255,0x04E7,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxSend002
1,1256,0x04E8,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxSend003
1,1257,0x04E9,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxSend004
1,1258,0x04EA,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxSend005
1,1259,0x04EB,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxSend006
1,1260,0x04EC,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxSend007
1,1261,0x04ED,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxSend008
1,1262,0x04EE,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxSend009
1,1263,0x04EF,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxSend010
1,1264,0x04F0,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxSend011
1,1265,0x04F1,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxSend012
1,1266,0x04F2,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxPick001
1,1267,0x04F3,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxPick002
1,1268,0x04F4,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxPick003
1,1269,0x04F5,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxPick004
1,1270,0x04F6,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxPick005
1,1271,0x04F7,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxPick006
1,1272,0x04F8,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxPick007
1,1273,0x04F9,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxPick008
1,1274,0x04FA,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxPick009
1,1275,0x04FB,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxPick010
1,1276,0x04FC,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxPick011
1,1277,0x04FD,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgAuxPick012
1,1278,0x04FE,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgFx001
1,1279,0x04FF,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgFx002
1,1280,0x0500,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgFx003
1,1281,0x0501,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgFx004
1,1282,0x0502,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgFx005
1,1283,0x0503,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgFx006
1,1284,0x0504,ECHO,CONSUMED,True,True,0,UNDECLARED,Chan009RtgFxSend001
